EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
619232,NORTHERN WESTCHESTER (ZONE), ,02/16/2016,1200,Strong Wind,46.00, ,0,0,20000,0,NY,EST-5,MG,103601,Z,70,OKX,0,0,Mesonet, , , , , , , , , , , , ,"A mesonet reported a wind gust to 53 mph at 248 pm.","Strong to isolated high winds occurred ahead of an area of low pressure and associated frontal boundary.",12
619203,SOUTHWEST SUFFOLK (ZONE), ,02/16/2016,1200,Strong Wind,49.00, ,0,0,50000,0,NY,EST-5,MG,103601,Z,80,OKX,0,0,Mesonet, , , , , , , , , , , , ,"A 56 mph wind gust was reported at Captree State Park at 255 pm. Republic Airport in Farmingdale reported a wind gust of 54 mph at 303 pm.","Strong to isolated high winds occurred ahead of an area of low pressure and associated frontal boundary.",13
619204,NORTHWEST SUFFOLK (ZONE), ,02/16/2016,1300,Strong Wind,48.00, ,0,0,20000,0,NY,EST-5,MG,103601,Z,78,OKX,0,0,Mesonet, , , , , , , , , , , , ,"A wind gust up to 55 mph was reported at Eatons Neck at 315 pm.","Strong to isolated high winds occurred ahead of an area of low pressure and associated frontal boundary.",14
619205,SOUTHERN NASSAU (ZONE), ,02/16/2016,1300,Strong Wind,47.00, ,0,0,20000,0,NY,EST-5,MG,103601,Z,179,OKX,0,0,Mesonet, , , , , , , , , , , , ,"At Atlantic Beach, a wind gust to 54 mph was reported at 250 pm.","Strong to isolated high winds occurred ahead of an area of low pressure and associated frontal boundary.",15
613459,NORTHERN QUEENS (ZONE), ,02/24/2016,1900,Strong Wind,48.00, ,0,0,50000,0,NY,EST-5,MG,102635,Z,176,OKX,0,0,ASOS, , , , , , , , , , , , ,"At LaGuardia Airport, a wind gust up to 55 mph was measured at 1149 pm on the 24th. Amateur radio reported a wind gust estimated at 51 mph in Oakland Gardens at 801 pm. This wind gust snapped larger branches off trees.","Strong winds occurred behind a warm front and ahead of a cold front.",16
613451,SOUTHERN NASSAU (ZONE), ,02/24/2016,2000,Strong Wind,47.00, ,0,0,100000,0,NY,EST-5,EG,102635,Z,179,OKX,0,0,Trained Spotter, , , , , , , , , , , , ,"A trained spotter in Merrick reported a wind gust to 54 mph at 625 am on 2/25. At Republic Airport, winds of 53 mph were reported at 1215 am on the 25th. In East Meadow, trees and wires were knocked down due to the winds at Prospect Avenue near York Street and Devon Street at 9 pm on 2/24.","Strong winds occurred behind a warm front and ahead of a cold front.",17
613462,KINGS (BROOKLYN) (ZONE), ,02/24/2016,2000,Strong Wind,48.00, ,0,0,100000,0,NY,EST-5,EG,102635,Z,75,OKX,0,0,Emergency Manager, , , , , , , , , , , , ,"Emergency management reported a sidewalk shed collapsed on Scholes Street at the Williamsburg House. This occurred at 942 pm.","Strong winds occurred behind a warm front and ahead of a cold front.",18
613461,NEW YORK (MANHATTAN) (ZONE), ,02/24/2016,2000,Strong Wind,48.00, ,0,0,100000,0,NY,EST-5,MG,102635,Z,72,OKX,0,0,Emergency Manager, , , , , , , , , , , , ,"At 919 pm on the 24th, a tractor trailor was blown over on the upper level of the westbound George Washington Bridge due to strong winds.  At 941 pm, a sidewalk shed collapsed on Lenox Avenue in Harlem.  Emergency management reported these incidents.","Strong winds occurred behind a warm front and ahead of a cold front.",19
613458,BRONX (ZONE), ,02/24/2016,2000,Strong Wind,48.00, ,0,0,100000,0,NY,EST-5,MG,102635,Z,73,OKX,0,0,Emergency Manager, , , , , , , , , , , , ,"Near City Island in the Bronx, a 5X25 foot section of facade collapsed on Fordham Street due to the strong winds.  Nearby, a 55 mph wind was reported at LaGuardia Airport around 1149 pm.","Strong winds occurred behind a warm front and ahead of a cold front.",20
613455,NORTHWEST SUFFOLK (ZONE), ,02/24/2016,2100,Strong Wind,45.00, ,0,0,20000,0,NY,EST-5,MG,102635,Z,78,OKX,0,0,Mesonet, , , , , , , , , , , , ,"The WeatherFlow station in Belle Terre measured a wind gust up to 52 mph at 1056 pm on the 24th.  Numerous branches were knocked down due to strong winds.","Strong winds occurred behind a warm front and ahead of a cold front.",21
613453,SOUTHEAST SUFFOLK (ZONE), ,02/24/2016,2300,Strong Wind,47.00, ,0,0,20000,0,NY,EST-5,MG,102635,Z,81,OKX,0,0,ASOS, , , , , , , , , , , , ,"At 136 am on 2/25, a wind gust to 54 mph was reported at Shirley, Brookhaven Airport. Numerous tree branches were knocked down across the area.","Strong winds occurred behind a warm front and ahead of a cold front.",22
613460,SOUTHERN QUEENS (ZONE), ,02/24/2016,2300,Strong Wind,47.00, ,0,0,20000,0,NY,EST-5,MG,102635,Z,178,OKX,0,0,ASOS, , , , , , , , , , , , ,"A wind gust up to 54 mph was measured at JFK International Airport at 1251 am on the 25th.","Strong winds occurred behind a warm front and ahead of a cold front.",23
613454,SOUTHWEST SUFFOLK (ZONE), ,02/25/2016,0,Strong Wind,49.00, ,0,0,20000,0,NY,EST-5,MG,102635,Z,80,OKX,0,0,Mesonet, , , , , , , , , , , , ,"At the WeatherFlow station at Captree State Park, a wind gust to 56 mph was measured at 106 am. At Islip MacArthur Airport, a wind gust of 52 mph was measured at 208 am. At Republic Airport, wind gusts of 53 mph were measured at 1215 am. Numerous tree branches were knocked down due to strong winds.","Strong winds occurred behind a warm front and ahead of a cold front.",24
613457,NORTHEAST SUFFOLK (ZONE), ,02/25/2016,0,Strong Wind,44.00, ,0,0,20000,0,NY,EST-5,MG,102635,Z,79,OKX,0,0,Mesonet, , , , , , , , , , , , ,"The WeatherFlow station near Plum Island measured a wind gust up to 51 mph at 228 am on the 25th.  Numerous tree branches were knocked down due to strong winds.","Strong winds occurred behind a warm front and ahead of a cold front.",25
617222,SOUTHWESTERN ST. LAWRENCE (ZONE), ,02/29/2016,2000,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,87,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",26
617223,NORTHERN ST. LAWRENCE (ZONE), ,02/29/2016,2000,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,26,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",27
617221,SOUTHEASTERN ST. LAWRENCE (ZONE), ,02/29/2016,2000,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,29,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",28
617220,SOUTHERN FRANKLIN (ZONE), ,02/29/2016,2100,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,30,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",29
617219,NORTHERN FRANKLIN (ZONE), ,02/29/2016,2100,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,27,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",30
617218,WESTERN ESSEX (ZONE), ,02/29/2016,2100,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,34,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",31
617217,WESTERN CLINTON (ZONE), ,02/29/2016,2100,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,31,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",32
617216,EASTERN ESSEX (ZONE), ,02/29/2016,2100,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,35,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",33
617215,EASTERN CLINTON (ZONE), ,02/29/2016,2100,Strong Wind,39.00, ,0,0,5000,0,NY,EST-5,EG,103270,Z,28,BTV,0,0,Mesonet, , , , , , , , , , , , ,"Measured wind gusts of 40 to 45 mph knocked down isolated tree limbs that resulted in isolated power outages.","Two low pressure areas merged across Quebec during the evening of February 29th and this helped strengthen a cold front that moved across New York and Vermont during the night of February 29th and into the morning hours of March 1st. Accompanying the cold front was strong west to northwest winds with iwnd gusts in excess of 35 to 40 mph across large portions with a few scattered wind gusts that approached 50 mph. These strong winds did knock down some tree limbs that fell on power lines and acccounted for isolated power outages.",34
615267,NORTHERN WARREN (ZONE), ,02/29/2016,2300,Strong Wind,39.00, ,0,0,10000,0,NY,EST-5,EG,102975,Z,42,ALY,0,0,Public, , , , , , , , , , , , ,"","A cold front moved through the region during the late evening on Monday, February 29th and into the early morning hours on Tuesday, March 1st.  Gusty west to northwest winds accompanied the passage of this boundary across the region, with some gusts recorded over 40 MPH during the overnight hours.||These wind gusts damaged some trees in the Queensbury and Glens Falls area.  A few of the trees fell on homes and vehicles. The Warren County Sheriff's Office noted 18 calls for roads blocked by trees or branches. About 2300 customers lost power as a result of the strong winds.",35
615268,NORTHERN SARATOGA (ZONE), ,02/29/2016,2300,Strong Wind,39.00, ,0,0,10000,0,NY,EST-5,EG,102975,Z,41,ALY,0,0,Public, , , , , , , , , , , , ,"","A cold front moved through the region during the late evening on Monday, February 29th and into the early morning hours on Tuesday, March 1st.  Gusty west to northwest winds accompanied the passage of this boundary across the region, with some gusts recorded over 40 MPH during the overnight hours.||These wind gusts damaged some trees in the Queensbury and Glens Falls area.  A few of the trees fell on homes and vehicles. The Warren County Sheriff's Office noted 18 calls for roads blocked by trees or branches. About 2300 customers lost power as a result of the strong winds.",36
615270,SOUTHEAST WARREN (ZONE), ,02/29/2016,2300,Strong Wind,39.00, ,0,0,10000,0,NY,EST-5,EG,102975,Z,83,ALY,0,0,Public, , , , , , , , , , , , ,"","A cold front moved through the region during the late evening on Monday, February 29th and into the early morning hours on Tuesday, March 1st.  Gusty west to northwest winds accompanied the passage of this boundary across the region, with some gusts recorded over 40 MPH during the overnight hours.||These wind gusts damaged some trees in the Queensbury and Glens Falls area.  A few of the trees fell on homes and vehicles. The Warren County Sheriff's Office noted 18 calls for roads blocked by trees or branches. About 2300 customers lost power as a result of the strong winds.",37
615269,NORTHERN WASHINGTON (ZONE), ,02/29/2016,2300,Strong Wind,39.00, ,0,0,10000,0,NY,EST-5,EG,102975,Z,43,ALY,0,0,Public, , , , , , , , , , , , ,"","A cold front moved through the region during the late evening on Monday, February 29th and into the early morning hours on Tuesday, March 1st.  Gusty west to northwest winds accompanied the passage of this boundary across the region, with some gusts recorded over 40 MPH during the overnight hours.||These wind gusts damaged some trees in the Queensbury and Glens Falls area.  A few of the trees fell on homes and vehicles. The Warren County Sheriff's Office noted 18 calls for roads blocked by trees or branches. About 2300 customers lost power as a result of the strong winds.",38
615271,NORTHERN WARREN (ZONE), ,03/01/2016,0,Strong Wind,39.00, ,0,0,10000,0,NY,EST-5,EG,102976,Z,42,ALY,0,0,Public, , , , , , , , , , , , ,"","A cold front moved through the region during the late evening on Monday, February 29th and into the early morning hours on Tuesday, March 1st. Gusty west to northwest winds accompanied the passage of this boundary across the region, with some gusts recorded over 40 MPH during the overnight hours. ||These wind gusts damaged some trees in the Queensbury and Glens Falls area. A few of the trees fell on homes and vehicles. The Warren County Sheriff's Office noted 18 calls for roads blocked by trees or branches. About 2300 customers lost power as a result of the strong winds.",39
615274,NORTHERN WASHINGTON (ZONE), ,03/01/2016,0,Strong Wind,39.00, ,0,0,10000,0,NY,EST-5,EG,102976,Z,43,ALY,0,0,Public, , , , , , , , , , , , ,"","A cold front moved through the region during the late evening on Monday, February 29th and into the early morning hours on Tuesday, March 1st. Gusty west to northwest winds accompanied the passage of this boundary across the region, with some gusts recorded over 40 MPH during the overnight hours. ||These wind gusts damaged some trees in the Queensbury and Glens Falls area. A few of the trees fell on homes and vehicles. The Warren County Sheriff's Office noted 18 calls for roads blocked by trees or branches. About 2300 customers lost power as a result of the strong winds.",40
615273,SOUTHEAST WARREN (ZONE), ,03/01/2016,0,Strong Wind,39.00, ,0,0,10000,0,NY,EST-5,EG,102976,Z,83,ALY,0,0,Public, , , , , , , , , , , , ,"","A cold front moved through the region during the late evening on Monday, February 29th and into the early morning hours on Tuesday, March 1st. Gusty west to northwest winds accompanied the passage of this boundary across the region, with some gusts recorded over 40 MPH during the overnight hours. ||These wind gusts damaged some trees in the Queensbury and Glens Falls area. A few of the trees fell on homes and vehicles. The Warren County Sheriff's Office noted 18 calls for roads blocked by trees or branches. About 2300 customers lost power as a result of the strong winds.",41
615272,NORTHERN SARATOGA (ZONE), ,03/01/2016,0,Strong Wind,39.00, ,0,0,10000,0,NY,EST-5,EG,102976,Z,41,ALY,0,0,Public, , , , , , , , , , , , ,"","A cold front moved through the region during the late evening on Monday, February 29th and into the early morning hours on Tuesday, March 1st. Gusty west to northwest winds accompanied the passage of this boundary across the region, with some gusts recorded over 40 MPH during the overnight hours. ||These wind gusts damaged some trees in the Queensbury and Glens Falls area. A few of the trees fell on homes and vehicles. The Warren County Sheriff's Office noted 18 calls for roads blocked by trees or branches. About 2300 customers lost power as a result of the strong winds.",42
615322,SOUTHERN HERKIMER (ZONE), ,03/02/2016,900,Strong Wind,43.00, ,0,0,10000,0,NY,EST-5,EG,102985,Z,38,ALY,0,0,Public, , , , , , , , , , , , ,"","In the wake of a strong cold front, westerly winds became gusty across the Mohawk Valley, Taconics, mid-Hudson Valley & Capital Region.  Winds frequently gusted over 40 MPH throughout the day, resulting in some downed trees and power lines.  A few gusts reached around 50 MPH, including Albany International Airport, which reached 51 MPH at 124 PM EST.  ||Downed power wires occurred in Niskayuna (Schenectady County), Guilderland and Delmar (Albany County), Tribes Hill, Amsterdam and Florida (Montgomery County), Valatie (Columbia County), LaGrange (Dutchess County), Dolgeville (Herkimer County) & Troy (Rensselaer County).  A few roads were temporarily closed to repair wires and remove downed trees.  The downed wires resulted in scattered power outages throughout the region, but most outages were only of a short duration.||Winds diminished by the evening hours as the pressure gradient began to relax over the region.",43
