EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
90642,NORTHERN WESTCHESTER (ZONE), ,03/20/2008,930,Strong Wind,40.00, ,1,2,5000,0,NY,EST-5,EG,15827,Z,70,OKX,0,0,Broadcast Media, , , , , , , , , , , , ,"A tree fell on a moving car traveling south on Furnace Dock Road, in Cortlandt Westchester County, killing the driver and casing minor injuries to 2 passengers.","Strong winds on the backside of a vigorous Low over Southeast Canada downed a tree on a car in Westchester County, killing 1 person and injuring 2 others.",1
259966,NORTHERN WESTCHESTER (ZONE), ,09/30/2010,1800,Strong Wind,40.00, ,0,0,50000,0,NY,EST-5,EG,44841,Z,70,OKX,0,0,Newspaper, , , , , , , , , , , , ,"Strong winds were responsible for the loss of power to 1,200 customers in Westchester County due to downed power lines and trees.","A strong low pressure system approached from the south.  A warm front passed to the north of the area.",2
259967,SOUTHERN WESTCHESTER (ZONE), ,09/30/2010,1800,Strong Wind,40.00, ,0,0,50000,0,NY,EST-5,EG,44841,Z,71,OKX,0,0,Newspaper, , , , , , , , , , , , ,"Strong winds were responsible for the loss of power to 1,200 customers in Westchester County due to downed power lines and trees.","A strong low pressure system approached from the south.  A warm front passed to the north of the area.",3
264740,SOUTHERN WESTCHESTER (ZONE), ,10/01/2010,500,Strong Wind,46.00, ,0,0,30000,0,NY,EST-5,EG,45598,Z,71,OKX,0,0,Public, , , , , , , , , , , , ,"A wind gust to 53 mph was reported by the public at 6 am.","A strong low pressure system approached from the south and caused strong wind gusts ranging from around 40 to 55 mph across the area.",4
409892,SOUTHERN WESTCHESTER (ZONE), ,09/18/2012,1400,Strong Wind,41.00, ,0,0,20000,0,NY,EST-5,EG,68313,Z,71,OKX,0,0,Public, , , , , , , , , , , , ,"Wires were knocked down due to the strong winds in Crestwood, near the Read Avenue exit ramp off the Bronx River Parkway. In addition, trees were blocking the right lane southbound on the Hutchinson Rover Parkway.","Strong winds developed between a retreating offshore high pressure system and an approaching cold front.",5
409895,NORTHERN WESTCHESTER (ZONE), ,09/18/2012,1400,Strong Wind,39.00, ,0,0,20000,0,NY,EST-5,EG,68313,Z,70,OKX,0,0,Public, , , , , , , , , , , , ,"Numerous trees and power lines were knocked down due to the strong winds at Croton-on-Hudson.","Strong winds developed between a retreating offshore high pressure system and an approaching cold front.",6
433100,SOUTHERN WESTCHESTER (ZONE), ,02/17/2013,1800,Strong Wind,33.00, ,0,0,1000,0,NY,EST-5,MS,71897,Z,71,OKX,0,0,ASOS, , , , , , , , , , , , ,"The ASOS at the White Plains Airport in Westchester county measured sustained winds of 38 mph at 955 pm.","An area of low pressure developed along a front just to the east and deepened rapidly producing strong winds across the region.",7
542069,SOUTHERN WESTCHESTER (ZONE), ,11/02/2014,500,Strong Wind,48.00, ,0,0,20000,0,NY,EST-5,MG,90252,Z,71,OKX,0,0,ASOS, , , , , , , , , , , , ,"At White Plains Airport in Westchester County, a gust of 55 mph was measured at 8:11 am, with a sustained wind of 41 mph also measured at 8:11 am.","Deep low pressure passed south and east of Long Island.",8
554636,NORTHERN WESTCHESTER (ZONE), ,02/15/2015,600,Strong Wind,32.00, ,0,0,10000,0,NY,EST-5,MS,92568,Z,70,OKX,0,0,Mesonet, , , , , , , , , , , , ,"A mesonet station around 1 mile west northwest of Sparta measured sustained winds of 37 mph at 7:02 am.","An area of low pressure deepened as it tracked to the northeast of the local region resulting in strong winds.",9
554640,SOUTHERN WESTCHESTER (ZONE), ,02/15/2015,900,Strong Wind,33.00, ,0,0,10000,0,NY,EST-5,MS,92568,Z,71,OKX,0,0,ASOS, , , , , , , , , , , , ,"The ASOS at White Plains Airport measured sustained winds of 38 mph at 10:03 am.","An area of low pressure deepened as it tracked to the northeast of the local region resulting in strong winds.",10
563028,SOUTHERN WESTCHESTER (ZONE), ,03/17/2015,1500,Strong Wind,49.00, ,0,0,10000,0,NY,EST-5,MG,93695,Z,71,OKX,0,0,ASOS, , , , , , , , , , , , ,"A wind gust of 56 mph was observed at White Plains Airport at 4:00 pm.","Strong winds were observed behind a cold front.",11
619232,NORTHERN WESTCHESTER (ZONE), ,02/16/2016,1200,Strong Wind,46.00, ,0,0,20000,0,NY,EST-5,MG,103601,Z,70,OKX,0,0,Mesonet, , , , , , , , , , , , ,"A mesonet reported a wind gust to 53 mph at 248 pm.","Strong to isolated high winds occurred ahead of an area of low pressure and associated frontal boundary.",12
620457,SOUTHERN WESTCHESTER (ZONE), ,03/28/2016,1900,Strong Wind,44.00, ,0,0,10000,0,NY,EST-5,MG,103779,Z,71,OKX,0,0,ASOS, , , , , , , , , , , , ,"The ASOS at Westchester County Airport measured a wind gust up to 51 mph at 839 pm.","Strong Winds occurred behind deepening low pressure.",13
663000,SOUTHERN WESTCHESTER (ZONE), ,12/15/2016,1100,Strong Wind,43.00, ,0,0,50000,0,NY,EST-5,MG,111143,Z,71,OKX,0,0,Mesonet, , , , , , , , , , , , ,"Near Mamaroneck, a wind gust up to 50 mph was observed at 1227 pm.","Strong winds occurred behind a deep area of low pressure.",14
685182,NORTHERN WESTCHESTER (ZONE), ,03/02/2017,700,Strong Wind,48.00, ,0,0,50000,0,NY,EST-5,MG,114340,Z,70,OKX,0,0,Social Media, , , , , , , , , , , , ,"At 749 am in the town of Bedford, Springhurst Road was closed due to a downed tree per social media reports. A gust up to 55 mph was measured at nearby White Plains Airport at 911 am.","Gusty northwest winds occurred behind a strong cold front.",15
685181,SOUTHERN WESTCHESTER (ZONE), ,03/02/2017,800,Strong Wind,48.00, ,0,0,10000,0,NY,EST-5,MG,114340,Z,71,OKX,0,0,ASOS, , , , , , , , , , , , ,"The ASOS at White Plains Airport measured wind gusts up to 55 mph at 911 am. In Mamaroneck, a mesonet station measure gusts up to 53 mph at 842 am.","Gusty northwest winds occurred behind a strong cold front.",16
723396,SOUTHERN WESTCHESTER (ZONE), ,10/29/2017,2300,Strong Wind,49.00, ,0,0,50000,0,NY,EST-5,MG,120790,Z,71,OKX,0,0,Mesonet, , , , , , , , , , , , ,"A mesonet station near Mamaroneck reported a wind gust up to 57 mph at 1236 am on the 30th.","A low pressure system rapidly intensified as it moved north, passing west of the local area.",17
723397,NORTHERN WESTCHESTER (ZONE), ,10/29/2017,2300,Strong Wind,46.00, ,0,0,50000,0,NY,EST-5,MG,120790,Z,70,OKX,0,0,Mesonet, , , , , , , , , , , , ,"A mesonet station near Ossining measured a wind gust up to 53 mph at 1243 am on the 30th.","A low pressure system rapidly intensified as it moved north, passing west of the local area.",18
726897,SOUTHERN WESTCHESTER (ZONE), ,11/19/2017,900,Strong Wind,40.00, ,0,0,2000,0,NY,EST-5,EG,121421,Z,71,OKX,0,0,Trained Spotter, , , , , , , , , , , , ,"A trained spotter reported two trees down on Feniminore Road with multiple tree limbs down. This was due to the winds and occurred around 1015 am in the town of Mamaroneck.","Strong gusty northwest winds occurred behind a strong cold front.",19
750098,SOUTHERN WESTCHESTER (ZONE), ,04/16/2018,500,Strong Wind,35.00, ,0,0,100000,0,NY,EST-5,MG,125062,Z,71,OKX,0,0,Broadcast Media, , , , , , , , , , , , ,"The media reported a large tree down on a home on Nuber Avenue in Mount Vernon. This occurred around 715 am, and the home is uninhabitable. A mesonet station in Larchmong Harbor measure a 61 mph wind gust at 556 am. The instrument is elevated at a height of 40 ft. In the town of Tarrytown, route 119 was closed in both directions at the junction with I-287 due to downed wires around 9 am per media.","Strong winds occurred ahead of deep low pressure and associated warm front.",20
784045,SOUTHERN WESTCHESTER (ZONE), ,10/27/2018,400,Strong Wind,48.00, ,0,0,10000,0,NY,EST-5,MG,131066,Z,71,OKX,0,0,Mesonet, , , , , , , , , , , , ,"A mesonet station in Larchmont Harbor reported a wind gust up to 55 mph at 551 am.","A coastal storm moved to the east of the area.",21
789431,SOUTHERN WESTCHESTER (ZONE), ,11/15/2018,2300,Strong Wind,48.00, ,0,0,10000,0,NY,EST-5,EG,131948,Z,71,OKX,0,0,Mesonet, , , , , , , , , , , , ,"The elevated mesonet station in Larchmont Harbor reported winds in excess of 50 mph shortly after midnight on the 16th of November.","Strong east to northeast winds developed across the region Thursday Night into early Friday morning, as an intensifying coastal storm tracked across the area.",22
789450,SOUTHERN WESTCHESTER (ZONE), ,11/26/2018,1900,Strong Wind,43.00, ,0,0,10000,0,NY,EST-5,MG,131953,Z,71,OKX,0,0,Mesonet, , , , , , , , , , , , ,"The mesonet station in Larchmont Harbor measured a wind gust up to 50 mph around 801 pm.","A coastal storm passed east of Long Island on the 26th on November.",23
803570,SOUTHERN WESTCHESTER (ZONE), ,01/21/2019,1500,Strong Wind,45.00, ,0,0,10000,0,NY,EST-5,MG,134176,Z,71,OKX,0,0,ASOS, , , , , , , , , , , , ,"The ASOS at Westchester Airport reported a 52 mph wind gust at 455 pm.","Deep low pressure tracked to the northeast of the area.",24
803640,SOUTHERN WESTCHESTER (ZONE), ,01/30/2019,1500,Strong Wind,43.00, ,0,0,10000,0,NY,EST-5,MG,134193,Z,71,OKX,0,0,Mesonet, , , , , , , , , , , , ,"Two mesonet station reported a 50 mph gust. Larchmont Harbor reported this around 449 pm, and the station along the Tappan Zee Light reported the gust around 553 pm. The ASOS at Westchester Airport reported a sustained wind of 32 mph at 412 pm.","Strong winds occurred behind low pressure and cold front.",25
861836,SOUTHERN WESTCHESTER (ZONE), ,10/16/2019,2200,Strong Wind,48.00, ,0,0,50000,0,NY,EST-5,MG,143622,Z,71,OKX,0,0,ASOS, , , , , , , , , , , , ,"A 55 mph wind gust was reported at White Plains, Westchester County Airport at 1154 pm. A 54 mph wind gust was measured by a mesonet station along Tappan Zee Light 14 at 1141 pm.","Strong winds occurred behind a deep low pressure.",26
861838,SOUTHERN WESTCHESTER (ZONE), ,10/31/2019,1700,Strong Wind,49.00, ,0,1,50000,0,NY,EST-5,MG,143516,Z,71,OKX,0,0,Broadcast Media, , , , , , , , , , , , ,"The broadcast media reported one injury from a tree down in the town of New Rochelle around 6 pm. This occurred on Mountain Avenue and Maywood Road. At 1155 pm, the mesonet station on Larchmont Harbor measured a 56 mph gust.","Strong winds occurred behind low pressure and strong cold front.",27
865337,SOUTHERN WESTCHESTER (ZONE), ,11/01/2019,0,Strong Wind,49.00, ,0,0,50000,0,NY,EST-5,MG,144149,Z,71,OKX,0,0,Mesonet, , , , , , , , , , , , ,"The mesonet station at Tappan Zee Light measured a 54 mph wind gust at 121 am.","Strong winds occurred behind low pressure and strong cold front.",28
